시군명,사업장명,인허가일자,영업상태명,폐업일자,병상수(개),의료기관종별명,의료인수(명),입원실수(개),진료과목내용,연면적(㎡),소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도
수원시,파주한의원,19760326,영업중,,,1,0,경기도 수원시 장안구 팔달로 207 (영화동),경기도 수원시 장안구 영화동 443-2번지,16272,37.2864261,127.008306,,,
수원시,강산한의원,20080730,영업중,,,1,176.8,"경기도 수원시 영통구 영통로200번길 42, 1층.2층 (망포동)",경기도 수원시 영통구 망포동 342번지 1층.2층,16690,37.2441007,127.0588623,,,
수원시,하늘토한의원,20060714,영업중,,,1,167.04,"경기도 수원시 팔달구 권광로 184 (인계동, 캐슬타워 316,317,318,319)",경기도 수원시 팔달구  1120번지,16488,37.26354528,127.0333088,,,
수원시,자미솔한의원,20160426,영업중,,,1,154,"경기도 수원시 장안구 경수대로 1077, 2층 (파장동)",경기도 수원시 장안구 파장동 576-1번지 2층,16348,37.30906761,126.994284,,,
수원시,림한의원,20150818,영업중,,,1,146.64,"경기도 수원시 권선구 금곡로102번길 15, 308-311호 (금곡동, 비즈웍스)",경기도 수원시 권선구 금곡동 1085번지 비즈웍스 308동 311호,16388,37.27351567,126.9418698,,,
수원시,양지한의원,20070629,영업중,,,1,151.54,경기도 수원시 장안구 하률로12번길 86 (천천동),경기도 수원시 장안구 천천동 571-4,16324,37.3008399,126.9773126,,,
수원시,이은석 한의원,20050623,영업중,,,1,168.2,"경기도 수원시 영통구 봉영로 1606, 204호 (영통동, 미네시티프라자)",영통동 995번지 2호 미네시티프라자 204호,16704,37.2537964,127.0744472,,,
수원시,신광한의원,20050415,영업중,,,1,77.23,"경기도 수원시 영통구 반달로7번길 16, 401호 (영통동, e-폴리스)",경기도 수원시 영통구 영통동 998-4번지 e-폴리스 401호,16704,37.2525711,127.0742995,,,
수원시,삼성한의원,20030725,영업중,,,1,50.7,"경기도 수원시 영통구 매영로310번길 87, 205호 (영통동, 동보신명아파트 상가)",영통동 968번지 동보신명아파트 상가 205호,16699,37.2508823,127.065247,,,
수원시,단경한의원,19970318,영업중,,,1,85.86,경기도 수원시 팔달구 동말로 71 (화서동),경기도 수원시 팔달구 화서동 98-17번지,16441,37.2789567,127.0018107,,,
수원시,동기한의원,20010919,영업중,,,1,91.24,경기도 수원시 영통구 봉영로 1767 (영통동),경기도 수원시 영통구 영통동 945-4,16712,37.26679377,127.0815846,,,
수원시,온한의원,20021220,영업중,,,1,208.6,"경기도 수원시 영통구 봉영로1770번길 21, 115호 (영통동, 한국신명아파트상가동)",경기도 수원시 영통구 영통1동 1054번지 3호 한국신명아파트상가동 115호,16713,37.2680446,127.0839421,,,
수원시,화성한의원,20030204,영업중,,,1,87.1,경기도 수원시 팔달구 매산로 3 (매산로1가),경기도 수원시 팔달구 매산로1가 59번지 4호,16455,37.2670181,127.0019236,,,
수원시,수성한의원,20140516,영업중,,,2,139.2,"경기도 수원시 장안구 수성로 253, 4층 (정자동)",경기도 수원시 장안구 정자동 75번지 7호,16317,37.28977581,127.0001556,,,
수원시,경희 인 다움 한의원,20140515,영업중,,,1,138.84,"경기도 수원시 영통구 광교중앙로 254, 4층 401호, 402호, 403호 (하동, 드림타워3)","경기도 수원시 영통구 하동 983번지 1호 드림타워3 4층 401호, 402호, 403호",16512,37.2924273,127.0677172,,,
수원시,변정구한의원,20160819,영업중,,,1,84.48,"경기도 수원시 권선구 경수대로261번길 10, 1층 (세류동)",경기도 수원시 권선구 세류동 1120번지 5호,16590,37.25077159,127.0181435,,,
수원시,수원시민의료소비자생활협동조합 수원시민한의원,20160804,영업중,,,1,156.3,"경기도 수원시 장안구 정조로 941 (영화동, 동성영화타운)","경기도 수원시 장안구 영화동 308번지 1호 2층(300,301,302,303~312,313~316,320~323)",16271,37.2912103,127.0118701,,,
수원시,인다라한의원,20131127,영업중,,,4,66.36,"경기도 수원시 팔달구 덕영대로 899, 312호 (매산로1가, 세진브론즈빌)",경기도 수원시 팔달구 매산로1가 11번지 9호,16455,37.2681702,127.0003323,,,
수원시,뿌리깊은한의원,19990911,영업중,,,1,231.05,경기도 수원시 팔달구 권광로 163 (인계동),경기도 수원시 팔달구 인계동 1046-18번지,16490,37.2623473,127.0316962,,,
수원시,맑은맘한의원,20091030,영업중,,,1,86,경기도 수원시 장안구 경수대로994번길 23 (송죽동),경기도 수원시 장안구 송죽동 196번지 3호,16298,37.306483,127.0034797,,,
수원시,(의)경기의료재단삼성한의원,20091028,영업중,,,1,191.45,"경기도 수원시 팔달구 중부대로223번길 61 (우만동,2층, 4층)","경기도 수원시 팔달구 우만2동 30번지 2호 2층, 4층",16496,37.27855665,127.0409963,,,
수원시,쾌속한의원,20160404,영업중,,,1,154.74,경기도 수원시 팔달구 팔달문로 6-1 (영동),경기도 수원시 팔달구 영동 5-11번지,16262,37.27735198,127.0179798,,,
수원시,경희보궁한의원,20160330,영업중,,,1,75.01,"경기도 수원시 영통구 봉영로 1613, 1층 109호 (영통동, 영통하우스토리)",경기도 수원시 영통구 영통동 958-3번지 영통하우스토리 1층 109호,16703,37.2550492,127.0738622,,,
수원시,자혜한의원,20031114,영업중,,,1,97.4,경기도 수원시 장안구 파장로 83 (정자동),경기도 수원시 장안구 정자1동 535-12,16337,37.3066176,126.9913991,,,
수원시,벽적골믿음한의원,20021015,영업중,,,1,100.87,"경기도 수원시 영통구 덕영대로1555번길 46, 2층 201호 (영통동, 롯데크리닉상가)",경기도 수원시 영통구 영통동 971번지 1호 롯데@의료시설동 201호,16700,37.2471535,127.0623022,,,
수원시,청어람한의원,20020424,영업중,,,1,95.89,"경기도 수원시 영통구 중부대로 259, 207호 (원천동, 예스프라자)",경기도 수원시 영통구 원천동 79번지 8호 예스프라자 207호,16503,37.27493088,127.0444756,,,
수원시,소문한의원,20070321,영업중,,,1,105.4,경기도 수원시 팔달구 정조로 787 (팔달로2가),경기도 수원시 팔달구 팔달로2가 85-1번지,16261,37.2782892,127.01639,,,
수원시,키즈앤맘한의원,20041007,영업중,,,1,91.02,"경기도 수원시 장안구 만석로5번길 12-10, 중앙프라자 303호 (천천동)",경기도 수원시 장안구 천천동 528번지 2호 중앙프라자,16329,37.2953177,126.9830889,,,
